ACTIVE_INGREDIENTS,PRODUCT_NAME,RANKING,PROMOTION_FROM,PROMOTION_TO,PROMOTION_PRICE,REGULAR_PRICE,,NOTES:
LOSARTAN/HYDROCHLOROTHIAZIDE,SARTOC CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,ZARTAN CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,AUSTELL-LOSARTAN,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,COZAAR COMP,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,HYTENZA CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,LOHYPE PLUS,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,LOSAAR PLUS,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,LOSARTAN CO UNICORN,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,LOSARTAN COMP BIOTECH,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,LOZAAN CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,MEDI-LOSARCO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,NETRASOL CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,SARTOC CO,,,,,101.1,,
LOSARTAN/HYDROCHLOROTHIAZIDE,ZARTAN CO,,,,,101.1,,
MAGNESIUM CHLORIDE,MAGNESIUM SR,,,,,83.4,,
MAGNESIUM CHLORIDE,PINNACLE MAGNESIUM,,,,,83.4,,
MAGNESIUM CHLORIDE,REVITE MAGNESIUM,,,,,83.4,,
MAGNESIUM CHLORIDE*,ARM ALPHA PHARM MAGNESIUM SLOW,,,,,151.84,,
MAGNESIUM CHLORIDE*,CLICKS MAGNESIUM,,,,,151.84,,
MAGNESIUM CHLORIDE*,MAG SR,,,,,151.84,,
MAGNESIUM CHLORIDE*,SALLY T MAGNESIUM SR,,,,,151.84,,
MAGNESIUM CHLORIDE*,SCRIPTSAVERS MAGNESIUM SR,,,,,151.84,,
MAGNESIUM CHLORIDE*,SLOW MAG,,,,,151.84,,
MAGNESIUM CHLORIDE*,PREMIUM MAGNESIUM SR,,,,,208.78,,
MAGNESIUM CHLORIDE*,SLOW RELEASE MAGNESIUM,,,,,208.78,,
MAGNESIUM CHLORIDE*,SLOW-MAG,,,,,208.78,,
MAGNESIUM CHLORIDE*,SPRINGBOK MAGNESIUM,,,,,208.78,,
MEBENDAZOLE,ADCO-WORMEX,,,,,10.78,,
MEBENDAZOLE,CIPEX,,,,,10.78,,
MEBENDAZOLE,D-WORM,,,,,10.78,,
MEBENDAZOLE,VERMOX,,,,,10.78,,
MEBENDAZOLE,WORMGO,,,,,10.78,,
MEBENDAZOLE,WORMSTOP,,,,,10.78,,
MEBENDAZOLE,ADCO-WORMEX SD,,,,,13.35,,
MEBENDAZOLE,D-WORM SD,,,,,13.35,,
MEBENDAZOLE,VERMOX,,,,,13.35,,
MEBENDAZOLE,WORMSTOP,,,,,13.35,,
MEBENDAZOLE,CIPEX,,,,,14.75,,
MEBENDAZOLE,VERMOX,,,,,14.75,,
MEBENDAZOLE,WORMSTOP,,,,,14.75,,
MEBEVERINE HCL,BEVISPAS,,,,,32.66,,
MEBEVERINE HCL,COLOFAC,,,,,32.66,,
MEBEVERINE HCL,MYLAN MEBEVERINE,,,,,32.66,,
MEBEVERINE HCL,SANDOZ MEBEVERINE,,,,,32.66,,
MEFENAMIC ACID,ADCO-MEFENAMIC ACID,,,,,205.93,,
MEFENAMIC ACID,FENAMIN,,,,,205.93,,
MEFENAMIC ACID,PONAC,,,,,205.93,,
MEFENAMIC ACID,PONSTAN,,,,,205.93,,
MEFENAMIC ACID,PONSTEL 250,,,,,205.93,,
MEFENAMIC ACID,FENAMIN,,,,,131.77,,
MEFENAMIC ACID,PONAC FORTE,,,,,131.77,,
MEFENAMIC ACID,PONSTEL FORTE,,,,,131.77,,
MEFENAMIC ACID,ADCO-MEFENAMIC ACID,,,,,13.07,,
MEFENAMIC ACID,FENAMIN,,,,,13.07,,
MEFENAMIC ACID,PONAC,,,,,13.07,,
MEFENAMIC ACID,PONSTAN,,,,,13.07,,
MEFENAMIC ACID,PONSTEL S,,,,,13.07,,
MELOXICAM,ADCO-MELOXICAM,,,,,27.49,,
MELOXICAM,APEX-MELOXICAM,,,,,27.49,,
MELOXICAM,ARROW MELOXICAM,,,,,27.49,,
MELOXICAM,COXFLAM,,,,,27.49,,
MELOXICAM,COXITEC,,,,,27.49,,
MELOXICAM,FLAMARYX,,,,,27.49,,
MELOXICAM,FLEXOCAM,,,,,27.49,,
MELOXICAM,LOXIFLAM,,,,,27.49,,
MELOXICAM,M-CAM,,,,,27.49,,
MELOXICAM,MEDOXICAM,,,,,27.49,,
MELOXICAM,MEFLAM,,,,,27.49,,
MELOXICAM,MELOXICAM UNICORN,,,,,27.49,,
MELOXICAM,MELZY,,,,,27.49,,
MELOXICAM,MOBIC,,,,,27.49,,
MELOXICAM,ADCO-MELOXICAM,,,,,25.1,,
MELOXICAM,APEX-MELOXICAM,,,,,25.1,,
MELOXICAM,ARROW MELOXICAM,,,,,25.1,,
MELOXICAM,COXFLAM,,,,,25.1,,
MELOXICAM,COXITEC,,,,,25.1,,
MELOXICAM,FLAMARYX,,,,,25.1,,
MELOXICAM,FLEXOCAM,,,,,25.1,,
MELOXICAM,LOXIFLAM,,,,,25.1,,
MELOXICAM,M-CAM,,,,,25.1,,
MELOXICAM,MEDOXICAM,,,,,25.1,,
MELOXICAM,MEFLAM,,,,,25.1,,
MELOXICAM,MELOXICAM UNICORN,,,,,25.1,,
MELOXICAM,MELZY,,,,,25.1,,
MEMANTINE HCL*,COGNIMET,,,,,759.78,,
MEMANTINE HCL*,EBITINE,,,,,759.78,,
MEMANTINE HCL*,EBIXA,,,,,759.78,,
MEMANTINE HCL*,MEMANTINE UNICHEM,,,,,759.78,,
MEMANTINE HCL*,MEMINIST,,,,,759.78,,
MEMANTINE HCL*,MEMOR,,,,,759.78,,
MEPERIDINE HCL,PETHIDINE HCL-FRESENIUS,,,,,57.32,,
MEPERIDINE HCL,PHARMA-Q PETHIDINE,,,,,57.32,,
MEPERIDINE HCL,PETHIDINE HCL-FRESENIUS,,,,,71.88,,
MEPERIDINE HCL,PHARMA-Q PETHIDINE,,,,,71.88,,
MEPERIDINE HCL,SABAX PETHIDINE,,,,,71.88,,
MEPERIDINE HCL,PETHIDINE HCL-FRESENIUS,,,,,94.44,,
MEPERIDINE HCL,PHARMA-Q PETHIDINE,,,,,94.44,,
MEPYRAMINE,ALLERGEX,,,,,10.97,,
MEPYRAMINE,ALSAN,,,,,10.97,,
MEPYRAMINE,ANTHISAN,,,,,10.97,,
MEPYRAMINE,MEPYRADERM,,,,,10.97,,
MEROPENEM,ADCO-MEROPENEM,,,,,122.68,,
MEROPENEM,LITHA MEROPENEM,,,,,122.68,,
MEROPENEM,MERCIDE,,,,,122.68,,
MEROPENEM,MEROJECT,,,,,122.68,,
MEROPENEM,MERONEM,,,,,122.68,,
MEROPENEM,MEROPENEM WATSON,,,,,122.68,,
MEROPENEM,ADCO-MEROPENEM,,,,,245.34,,
MEROPENEM,LITHA MEROPENEM,,,,,245.34,,
MEROPENEM,MERCIDE,,,,,245.34,,
MEROPENEM,MEROJECT,,,,,245.34,,
MEROPENEM,MERONEM,,,,,245.34,,
MEROPENEM,MEROPENEM WATSON,,,,,245.34,,
METFORMIN HCL,ACCORD-METFORMIN,,,,,32.87,,
METFORMIN HCL,ARROW METFORMIN,,,,,32.87,,
METFORMIN HCL,AUSTELL-METFORMIN,,,,,32.87,,
METFORMIN HCL,BIGSENS,,,,,32.87,,
METFORMIN HCL,DIAFORMIN,,,,,32.87,,
METFORMIN HCL,DIAMIN,,,,,32.87,,
METFORMIN HCL,DIAPHAGE,,,,,32.87,,
METFORMIN HCL,FORMINAL,,,,,32.87,,
METFORMIN HCL,GLUCONORM,,,,,32.87,,
METFORMIN HCL,GLUCOPHAGE,,,,,32.87,,
METFORMIN HCL,INDO METFORMIN,,,,,32.87,,
METFORMIN HCL,MENGEN,,,,,32.87,,
METFORMIN HCL,METCHEK,,,,,32.87,,
METFORMIN HCL,METFORAL,,,,,32.87,,
METFORMIN HCL,METFORMIN BIOTECH,,,,,32.87,,
METFORMIN HCL,METFORMIN ALKEM,,,,,32.87,,
METFORMIN HCL,METPHAGE,,,,,32.87,,
METFORMIN HCL,MYLAN METFORMIN,,,,,32.87,,
METFORMIN HCL,ROMIDAB,,,,,32.87,,
METFORMIN HCL,SANDOZ METFORMIN HCL FC,,,,,32.87,,
METFORMIN HCL,ACCORD-METFORMIN,,,,,38.61,,
METFORMIN HCL,ARROW METFORMIN,,,,,38.61,,
METFORMIN HCL,AUSTELL-METFORMIN,,,,,38.61,,
METFORMIN HCL,BIGSENS,,,,,38.61,,
METFORMIN HCL,DIABETMIN,,,,,38.61,,
METFORMIN HCL,DIAFORMIN,,,,,38.61,,
METFORMIN HCL,DIAMIN,,,,,38.61,,
METFORMIN HCL,DIAPHAGE,,,,,38.61,,
METFORMIN HCL,FORMINAL,,,,,38.61,,
METFORMIN HCL,GLUCONORM,,,,,38.61,,
METFORMIN HCL,GLUCOPHAGE,,,,,38.61,,
METFORMIN HCL,INDO METFORMIN,,,,,38.61,,
METFORMIN HCL,MENGEN,,,,,38.61,,
METFORMIN HCL,METCHEK,,,,,38.61,,
METFORMIN HCL,METFORAL,,,,,38.61,,
METFORMIN HCL,METFORMIN ALKEM,,,,,38.61,,
METFORMIN HCL,METFORMIN BIOTECH,,,,,38.61,,
METFORMIN HCL,METPHAGE,,,,,38.61,,
METFORMIN HCL,MYLAN METFORMIN,,,,,38.61,,
METFORMIN HCL,ROMIDAB,,,,,38.61,,
METFORMIN HCL,SANDOZ METFORMIN HCL FC,,,,,38.61,,
METFORMIN HCL,BIGSENS,,,,,43.6,,
METFORMIN HCL,DIAPHAGE,,,,,43.6,,
METFORMIN HCL,GLUCOPHAGE,,,,,43.6,,
METFORMIN HCL,MENGEN,,,,,43.6,,
METFORMIN HCL,METORED,,,,,43.6,,
METFORMIN HCL,MYLAN METFORMIN,,,,,43.6,,
METFORMIN HCL,ROMIDAB,,,,,43.6,,
METFORMIN HCL,GLUCOPHAGE XR,,,,,23.5,,
METFORMIN HCL,METFORMIN XR ACCORD,,,,,23.5,,
METFORMIN HCL,METSAFE XR,,,,,23.5,,
METFORMIN HCL,GLUCOPHAGE XR,,,,,46.75,,
METFORMIN HCL,METSAFE XR,,,,,46.75,,
METFORMIN HCL/VILDAGLIPTIN*,GALVUS MET,,,,,173.94,,
METFORMIN HCL/VILDAGLIPTIN*,JALRAMET,,,,,173.94,,
METFORMIN HCL/VILDAGLIPTIN*,GALVUS MET,,,,,173.94,,
METFORMIN HCL/VILDAGLIPTIN*,JALRAMET,,,,,173.94,,
METHOTREXATE,ARBITREXATE,,,,,140.67,,
METHOTREXATE,METHOTREXATE,,,,,140.67,,
METHYLDOPA,DOPAMAC (NAMIBIA ONLY),,,,,117.41,,
METHYLDOPA,HYPOTONE,,,,,117.41,,
METHYLDOPA,MYLAN METHYLDOPA,,,,,117.41,,
METHYLPHENIDATE HCL *,ACERTA,,,,,681.6,,
METHYLPHENIDATE HCL *,CONCERTA,,,,,681.6,,
METHYLPHENIDATE HCL *,CONTRAMYL XR,,,,,681.6,,
METHYLPHENIDATE HCL *,MEFEDINEL,,,,,681.6,,
METHYLPHENIDATE HCL *,NEUCON,,,,,681.6,,
METHYLPHENIDATE HCL *,ACERTA,,,,,688.91,,
METHYLPHENIDATE HCL *,CONCERTA,,,,,688.91,,
METHYLPHENIDATE HCL *,CONTRAMYL XR,,,,,688.91,,
METHYLPHENIDATE HCL *,CONTRAMYL XR,,,,,688.91,,
METHYLPHENIDATE HCL *,NEUCON,,,,,688.91,,
METHYLPHENIDATE HCL *,ACERTA,,,,,749.73,,
METHYLPHENIDATE HCL *,CONCERTA,,,,,749.73,,
METHYLPHENIDATE HCL *,CONTRAMYL XR,,,,,749.73,,
METHYLPHENIDATE HCL *,MEFEDINEL,,,,,749.73,,
METHYLPHENIDATE HCL *,NEUCON,,,,,749.73,,
METHYLPHENIDATE HCL *,ACERTA,,,,,863.31,,
METHYLPHENIDATE HCL *,CONCERTA,,,,,863.31,,
METHYLPHENIDATE HCL *,CONTRAMYL XR,,,,,863.31,,
METHYLPHENIDATE HCL *,MEFEDINEL,,,,,863.31,,
METHYLPHENIDATE HCL *,NEUCON,,,,,863.31,,
METHYLPHENIDATE HCL *,METHYLPHENIDATE 10 BIOTECH,,,,,232.7,,
METHYLPHENIDATE HCL *,METHYLPHENIDATE HCL,,,,,232.7,,
METHYLPHENIDATE HCL *,RITALIN,,,,,232.7,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,MYLAN METHYLPREDNISOLONE,,,,,46.34,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,SOLU-MEDROL,,,,,46.34,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,AP METHYLPRED,,,,,214.12,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,MYLAN METHYLPREDNISOLONE,,,,,214.12,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,SOLU-MEDROL,,,,,214.12,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,MYLAN METHYLPREDNISOLONE,,,,,428.15,,
METHYLPREDNISOLONE SODIUM SUCCINATE*,SOLU-MEDROL,,,,,428.15,,
METOCLOPRAMIDE MONO HCL,AUSTELL-METOCLOPRAMIDE,,,,,37.09,,
METOCLOPRAMIDE MONO HCL,CLOPAMON,,,,,37.09,,
METOCLOPRAMIDE MONO HCL,MAXOLON 2ML,,,,,37.09,,
METOCLOPRAMIDE MONO HCL,METOCLOPRAMIDE (NAMIBIA),,,,,37.09,,
METOCLOPRAMIDE MONO HCL,PHARMA-Q METOCLOPRAMIDE,,,,,37.09,,
METOCLOPRAMIDE MONO HCL,SABAX METOCLOPRAMIDE,,,,,37.09,,
METOCLOPRAMIDE MONO HCL,BIO-METOCLOPRAMIDE,,,,,62.23,,
METOCLOPRAMIDE MONO HCL,CLOMAX,,,,,62.23,,
METOCLOPRAMIDE MONO HCL,CLOPAMON,,,,,62.23,,
METOCLOPRAMIDE MONO HCL,CONTROMET,,,,,62.23,,
METOCLOPRAMIDE MONO HCL,METOCLOPRAMIDE 10 OETHMAAN,,,,,62.23,,
METOCLOPRAMIDE MONO HCL,ADCO-CONTROMET,,,,,25.77,,
METOCLOPRAMIDE MONO HCL,CLOPAMON,,,,,25.77,,
METRONIDAZOLE,ADCO-METRONIDAZOLE,,,,,107.03,,
METRONIDAZOLE,ANAEROBYL,,,,,107.03,,
METRONIDAZOLE,BEMETRAZOLE,,,,,107.03,,
METRONIDAZOLE,FLAGYL,,,,,107.03,,
METRONIDAZOLE,METAZOLE,,,,,107.03,,
METRONIDAZOLE,NAROBIC,,,,,107.03,,
METRONIDAZOLE,TRICHAZOLE,,,,,107.03,,
METRONIDAZOLE,ADCO-METRONIDAZOLE,,,,,107.02,,
METRONIDAZOLE,ADCO-METROSTAT,,,,,107.02,,
METRONIDAZOLE,AMZOLE,,,,,107.02,,
METRONIDAZOLE,ANAEROBYL,,,,,107.02,,
METRONIDAZOLE,BEMETRAZOLE,,,,,107.02,,
METRONIDAZOLE,BIO-METRONIDAZOLE,,,,,107.02,,
METRONIDAZOLE,FLAGYL,,,,,107.02,,
METRONIDAZOLE,METAZOLE,,,,,107.02,,
METRONIDAZOLE,METRAZOLE,,,,,107.02,,
METRONIDAZOLE,SUPRAZOLE,,,,,107.02,,
METRONIDAZOLE,TRICHAZOLE,,,,,107.02,,
METRONIDAZOLE,BIO-METRONIDAZOLE,,,,,13.55,,
METRONIDAZOLE,FLAGYL,,,,,13.55,,
METRONIDAZOLE,METRIS,,,,,13.55,,
METRONIDAZOLE,METRONIDAZOLE B BRAUN,,,,,13.55,,
METRONIDAZOLE,SABAX METRONIDAZOLE,,,,,13.55,,
METRONIDAZOLE,TRICHAZOLE,,,,,13.55,,
METRONIDAZOLE,FABU-METRONIDAZOLE (NAM),,,,,73.73,,
METRONIDAZOLE,FLAGYL,,,,,73.73,,
MICONAZOLE,COVAREX,,,,,38.97,,
MICONAZOLE,DAKTARIN,,,,,38.97,,
MICONAZOLE,DERMAZOLE,,,,,38.97,,
MICONAZOLE,DAKTARIN ORAL GEL,,,,,120.75,,
MICONAZOLE,MICOVAR,,,,,120.75,,
MICONAZOLE,VARI-MICONAZOLE,,,,,120.75,,
MIDAZOLAM,ACCORD MIDAZOLAM,,,,,143.4,,
MIDAZOLAM,ACCORD MIDAZOLAM,,,,,143.4,,
MIDAZOLAM,ADCO-MIDAZOLAM,,,,,143.4,,
MIDAZOLAM,DORMICUM,,,,,143.4,,
MIDAZOLAM,MIDACUM,,,,,143.4,,
MIDAZOLAM,MIDANIUM,,,,,143.4,,
MIDAZOLAM,MIDAZOJECT,,,,,143.4,,
MIDAZOLAM,PHARMA-Q MIDAZOLAM,,,,,143.4,,
MIDAZOLAM,ADCO-MIDAZOLAM,,,,,336.67,,
MIDAZOLAM,DORMICUM,,,,,336.67,,
MIDAZOLAM,MIDACUM,,,,,336.67,,
MIDAZOLAM,MIDANIUM,,,,,336.67,,
MIDAZOLAM,MIDAZOJECT,,,,,336.67,,
MIDAZOLAM,PHARMA-Q MIDAZOLAM,,,,,336.67,,
MIDAZOLAM,ACCORD MIDAZOLAM,,,,,1 122.25,,
MIDAZOLAM,ADCO-MIDAZOLAM,,,,,1 122.25,,
MIDAZOLAM,ASPEN MIDAZOLAM,,,,,1 122.25,,
MIDAZOLAM,DORMICUM,,,,,1 122.25,,
MIDAZOLAM,MIDAZOJECT,,,,,1 122.25,,
MIDAZOLAM,PHARMA-Q MIDAZOLAM,,,,,1 122.25,,
MINOCYCLINE,CYCLIMYCIN,,,,,228.81,,
MINOCYCLINE,MINOTABS,,,,,228.81,,
MIRTAZAPINE,ADCO-MIRTERON,,,,,239.09,,
MIRTAZAPINE,ASPEN MIRTAZAPINE,,,,,239.09,,
MIRTAZAPINE,BERON,,,,,239.09,,
MIRTAZAPINE,MIRADEP,,,,,239.09,,
MIRTAZAPINE,MYLAN MIRTAZAPINE,,,,,239.09,,
MIRTAZAPINE,MYTRA,,,,,239.09,,
MIRTAZAPINE,REMERON,,,,,239.09,,
MIRTAZAPINE,SANDOZ MIRTAZAPINE,,,,,239.09,,
MIRTAZAPINE,ADCO-MIRTERON,,,,,380.48,,
MIRTAZAPINE,ASPEN MIRTAZAPINE,,,,,380.48,,
MIRTAZAPINE,BERON,,,,,380.48,,
MIRTAZAPINE,MIRADEP,,,,,380.48,,
MIRTAZAPINE,MYLAN MIRTAZAPINE,,,,,380.48,,
MIRTAZAPINE,MYTRA,,,,,380.48,,
MIRTAZAPINE,REMERON,,,,,380.48,,
MIRTAZAPINE,SANDOZ MIRTAZAPINE,,,,,380.48,,
MISOPROSTOL,CELPROTEC,,,,,130.68,,
MISOPROSTOL,CYTOTEC,,,,,130.68,,
MOMETASONE,ASPEN MOMETASONE,,,,,121.1,,
MOMETASONE,ELOCON,,,,,121.1,,
MOMETASONE,MOMATE,,,,,121.1,,
MOMETASONE,MOMETAGEN,,,,,121.1,,
MOMETASONE,NASONEX AQ,,,,,267.44,,
MOMETASONE,NEXOMIST,,,,,267.44,,
MOMETASONE,RINELON,,,,,267.44,,
MOMETASONE,ZILFONE,,,,,267.44,,
MOMETASONE,ELOCON,,,,,127.38,,
MOMETASONE,MOMATE,,,,,127.38,,
MONTELUKAST SODIUM,BELAIR,,,,,110,,
MONTELUKAST SODIUM,GLENMONT,,,,,110,,
MONTELUKAST SODIUM,KULAIR,,,,,110,,
MONTELUKAST SODIUM,LUMONT,,,,,110,,
MONTELUKAST SODIUM,MINAIR,,,,,110,,
MONTELUKAST SODIUM,MONTE-AIR,,,,,110,,
MONTELUKAST SODIUM,MONTEFLO,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST BIOTECH,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST SPECPHARM,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST UNICORN,,,,,110,,
MONTELUKAST SODIUM,MONTERA,,,,,110,,
MONTELUKAST SODIUM,SINTAIR,,,,,110,,
MONTELUKAST SODIUM,SINTRINE,,,,,110,,
MONTELUKAST SODIUM,TOPRAZ,,,,,110,,
MONTELUKAST SODIUM,BELAIR,,,,,110,,
MONTELUKAST SODIUM,GLENMONT,,,,,110,,
MONTELUKAST SODIUM,KULAIR,,,,,110,,
MONTELUKAST SODIUM,LUMONT,,,,,110,,
MONTELUKAST SODIUM,MINAIR,,,,,110,,
MONTELUKAST SODIUM,MONTE-AIR,,,,,110,,
MONTELUKAST SODIUM,MONTEFLO,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST BIOTECH,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST SPECPHARM,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST UNICORN,,,,,110,,
MONTELUKAST SODIUM,MONTERA,,,,,110,,
MONTELUKAST SODIUM,SINGULAIR,,,,,110,,
MONTELUKAST SODIUM,SINTAIR,,,,,110,,
MONTELUKAST SODIUM,SINTRINE,,,,,110,,
MONTELUKAST SODIUM,TOPRAZ,,,,,110,,
MONTELUKAST SODIUM,BELAIR,,,,,110,,
MONTELUKAST SODIUM,BREATHEZY (NAMIBIA ONLY),,,,,110,,
MONTELUKAST SODIUM,GLENMONT,,,,,110,,
MONTELUKAST SODIUM,KULAIR,,,,,110,,
MONTELUKAST SODIUM,LUMONT,,,,,110,,
MONTELUKAST SODIUM,MINAIR,,,,,110,,
MONTELUKAST SODIUM,MONTE-AIR,,,,,110,,
MONTELUKAST SODIUM,MONTEFLO,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST BIOTECH,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST LHC,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST SPECPHARM,,,,,110,,
MONTELUKAST SODIUM,MONTELUKAST UNICORN,,,,,110,,
MONTELUKAST SODIUM,MONTERA,,,,,110,,
MONTELUKAST SODIUM,SINGULAIR,,,,,110,,
MONTELUKAST SODIUM,SINTAIR,,,,,110,,
MONTELUKAST SODIUM,SINTRINE,,,,,110,,
MONTELUKAST SODIUM,TOPRAZ,,,,,110,,
MORPHINE SULPHATE,MORPHINE SULPH FRESENIUS,,,,,85.73,,
MORPHINE SULPHATE,PHARMA-Q MORPHINE,,,,,85.73,,
MORPHINE SULPHATE,SABAX MORPHINE SULPHATE,,,,,85.73,,
MORPHINE SULPHATE,MORPHINE SULPH FRESENIUS,,,,,87,,
MORPHINE SULPHATE,MYLAN MORPHINE,,,,,87,,
MORPHINE SULPHATE,PHARMA-Q MORPHINE,,,,,87,,
MORPHINE SULPHATE,SABAX MORPHINE SULPHATE,,,,,87,,
MOXIFLOXACIN,AVEBACT,,,,,176.81,,
MOXIFLOXACIN,AVELON,,,,,176.81,,
MOXIFLOXACIN,DRL-MOXIFLOXACIN,,,,,176.81,,
MOXIFLOXACIN,FABU-MOXIFLOXACIN,,,,,176.81,,
MOXIFLOXACIN,FLOXAVE,,,,,176.81,,
MOXIFLOXACIN,FLOXSAFE (NAMIBIA ONLY),,,,,176.81,,
MOXIFLOXACIN,LITARES,,,,,176.81,,
MOXIFLOXACIN,LONXAVE,,,,,176.81,,
MOXIFLOXACIN,MOFLOXX,,,,,176.81,,
MOXIFLOXACIN,MOXIBAY,,,,,176.81,,
MOXIFLOXACIN,MOXIMAC (NAMIBIA ONLY),,,,,176.81,,
MOXIFLOXACIN,NUMOXX,,,,,176.81,,
MOXIFLOXACIN*,AUSTELL MOXIFLOXACIN,,,,,166.64,,
MOXIFLOXACIN*,AVELON IV,,,,,166.64,,
MOXONIDINE*,CYNT,,,,,272.06,,
MOXONIDINE*,PHYSIOTENS,,,,,272.06,,
MOXONIDINE*,CYNT,,,,,272.06,,
MOXONIDINE*,PHYSIOTENS,,,,,272.06,,
MUPIROCIN,BACTROBAN,,,,,50.34,,
MUPIROCIN,BANOGON,,,,,50.34,,
MUPIROCIN,DERMOBAN,,,,,50.34,,
MUPIROCIN,NUBAN,,,,,50.34,,
MUPIROCIN,SUPIROBAN,,,,,50.34,,
MYCOPHENOLATE*,CELLCEPT,,,,,1 960.48,,
MYCOPHENOLATE*,CIMUNE,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOCEPT,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOKEM,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOPHENOLATE ALKEM,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOPHENOLATE TEVA,,,,,1 960.48,,
MYCOPHENOLATE*,CELLCEPT,,,,,1 960.48,,
MYCOPHENOLATE*,CIMUNE,,,,,1 960.48,,
MYCOPHENOLATE*,MOFILET-500,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOCEPT,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOKEM,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOPHENOLATE ALKEM,,,,,1 960.48,,
MYCOPHENOLATE*,MYCOPHENOLATE TEVA,,,,,1 960.48,,
NAPROXEN,ADCO-NAPROXEN,,,,,51.75,,
NAPROXEN,BIO-NAPROXEN,,,,,51.75,,
NAPROXEN,MYLAN NAPROXEN,,,,,51.75,,
NAPROXEN,NAFASOL EC,,,,,51.75,,
NAPROXEN,NAPFLAM,,,,,51.75,,
NAPROXEN,NAPROSCRIPT,,,,,51.75,,
NAPROXEN,BIO-NAPROXEN,,,,,124.55,,
NAPROXEN,NAFASOL EC,,,,,124.55,,
NAPROXEN,NAPFLAM,,,,,124.55,,
NAPROXEN,ASPEN NAPROXEN,,,,,295.01,,
NAPROXEN,SYNFLEX,,,,,295.01,,
NEBIVOLOL*,LOVISPES,,,,,241.7,,
NEBIVOLOL*,NEBILET,,,,,241.7,,
NEVIRAPINE,ACRIPTAZ,,,,,246.29,,
NEVIRAPINE,ADCO-NEVIRAPINE,,,,,246.29,,
NEVIRAPINE,ASPEN NEVIRAPINE,,,,,246.29,,
NEVIRAPINE,CIPLA-NEVIRAPINE (NAMIBIA),,,,,246.29,,
NEVIRAPINE,MACLEODS NEVIRAPINE,,,,,246.29,,
NEVIRAPINE,NEVIMAT,,,,,246.29,,
NEVIRAPINE,NEVIR,,,,,246.29,,
NEVIRAPINE,NEVIRAPINE (NAMIBIA),,,,,246.29,,
NEVIRAPINE,NEVIVIR,,,,,246.29,,
NEVIRAPINE,NEVIVIR (NAMIBIA ONLY),,,,,246.29,,
NEVIRAPINE,SONKE-NEVIRAPINE,,,,,246.29,,
NEVIRAPINE,VARI-NEVIRAPINE,,,,,246.29,,
NEVIRAPINE,VIROPON,,,,,246.29,,
NEVIRAPINE,ASPEN NEVIRAPINE,,,,,175.55,,
NEVIRAPINE,CIPLA-NEVIRAPINE,,,,,175.55,,
NEVIRAPINE,VIROPON,,,,,175.55,,
NIFEDIPINE,BIO-NIFEDIPINE,,,,,63.66,,
NIFEDIPINE,CARDIFEN,,,,,63.66,,
NIFEDIPINE,ADCO-VASICARD,,,,,108.44,,
NIFEDIPINE,BIO-NIFEDIPINE XL,,,,,108.44,,
NIFEDIPINE,CIPALAT XR,,,,,108.44,,
NIFEDIPINE,FEDALOC SR,,,,,108.44,,
NIFEDIPINE,GITSALAT,,,,,108.44,,
NIFEDIPINE,MACOREL SR,,,,,108.44,,
NIFEDIPINE,SPEC-NIFEDIPINE SR,,,,,108.44,,
NIFEDIPINE,ADCO-VASCARD,,,,,156.15,,
